Device mode,Time,AC voltage (V),AC frequency (Hz),Battery voltage (V),Battery capacity (%),Charging current (A),Battery discharge current (A),Output voltage (V),Output frequency (Hz),Output apparent power (VA),Output active power (Watt),Load percent (%),PV1 input voltage (V),PV1 input power (Watt)
BatteryMode,"2025-02-17 
04:57:31",0.0,0.0,49.50,63,0,0,220.6,50.0,0,0,0,0.0,0
BatteryMode,"2025-02-17 
04:58:01",0.0,0.0,49.50,63,0,2,219.8,50.0,109,37,2,0.0,0
BatteryMode,"2025-02-17 
04:58:31",0.0,0.0,49.40,62,0,1,220.4,50.0,109,56,2,0.0,0
BatteryMode,"2025-02-17 
04:59:01",0.0,0.0,49.40,62,0,1,219.4,50.0,87,56,1,0.0,0
BatteryMode,"2025-02-17 
04:59:31",0.0,0.0,49.40,62,0,1,220.8,50.0,110,48,2,0.0,0
BatteryMode,"2025-02-17 
05:00:02",0.0,0.0,49.40,62,0,1,220.1,50.0,132,67,2,0.0,0
BatteryMode,"2025-02-17 
05:00:32",0.0,0.0,49.40,62,0,1,220.6,50.0,110,18,2,0.0,0
BatteryMode,"2025-02-17 
05:01:02",0.0,0.0,49.40,62,0,1,220.8,50.0,88,41,1,0.0,0
BatteryMode,"2025-02-17 
05:01:32",0.0,0.0,49.40,62,0,1,220.1,50.0,110,30,2,0.0,0
BatteryMode,"2025-02-17 
05:02:02",0.0,0.0,49.40,62,0,2,220.7,50.0,110,40,2,0.0,0
BatteryMode,"2025-02-17 
05:02:32",0.0,0.0,49.40,62,0,1,220.1,50.0,88,47,1,0.0,0
BatteryMode,"2025-02-17 
05:03:02",0.0,0.0,49.40,62,0,1,220.1,50.0,88,52,1,0.0,0
BatteryMode,"2025-02-17 
05:03:33",0.0,0.0,49.40,62,0,1,220.0,50.0,87,43,1,0.0,0
BatteryMode,"2025-02-17 
05:04:03",0.0,0.0,49.40,62,0,2,221.5,50.0,110,51,2,0.0,0
BatteryMode,"2025-02-17 
05:04:33",0.0,0.0,49.30,61,0,1,221.2,50.0,110,55,2,0.0,0
BatteryMode,"2025-02-17 
05:05:03",0.0,0.0,49.30,61,0,2,219.7,50.0,109,42,2,0.0,0
BatteryMode,"2025-02-17 
05:05:33",0.0,0.0,49.40,62,0,1,220.0,50.0,87,54,1,0.0,0
BatteryMode,"2025-02-17 
05:06:03",0.0,0.0,49.40,62,0,1,220.9,50.0,110,45,2,0.0,0
BatteryMode,"2025-02-17 
05:06:33",0.0,0.0,49.40,62,0,1,219.2,50.0,88,35,1,0.0,0
BatteryMode,"2025-02-17 
05:07:04",0.0,0.0,49.40,62,0,1,220.7,50.0,88,51,1,0.0,0
BatteryMode,"2025-02-17 
05:07:34",0.0,0.0,49.40,62,0,1,220.2,50.0,87,28,1,0.0,0
BatteryMode,"2025-02-17 
05:08:04",0.0,0.0,49.40,62,0,0,219.0,50.0,109,45,2,0.0,0
BatteryMode,"2025-02-17 
05:08:34",0.0,0.0,49.40,62,0,2,220.0,50.0,88,31,1,0.0,0
BatteryMode,"2025-02-17 
05:09:04",0.0,0.0,49.40,62,0,1,219.7,50.0,87,20,1,0.0,0
BatteryMode,"2025-02-17 
05:09:34",0.0,0.0,49.40,62,0,1,219.9,50.0,87,23,1,0.0,0
BatteryMode,"2025-02-17 
05:10:04",0.0,0.0,49.40,62,0,1,220.9,50.0,88,42,1,0.0,0
BatteryMode,"2025-02-17 
05:10:35",0.0,0.0,49.40,62,0,2,219.0,50.0,87,40,1,0.0,0
BatteryMode,"2025-02-17 
05:11:05",0.0,0.0,49.40,62,0,1,219.5,50.0,110,48,2,0.0,0
BatteryMode,"2025-02-17 
05:11:35",0.0,0.0,49.40,62,0,1,219.4,50.0,109,16,2,0.0,0
BatteryMode,"2025-02-17 
05:12:05",0.0,0.0,49.40,62,0,1,219.1,50.0,87,37,1,0.0,0
BatteryMode,"2025-02-17 
05:12:35",0.0,0.0,49.40,62,0,1,220.3,50.0,110,44,2,0.0,0
BatteryMode,"2025-02-17 
05:13:05",0.0,0.0,49.40,62,0,1,219.2,50.0,109,37,2,0.0,0
BatteryMode,"2025-02-17 
05:13:35",0.0,0.0,49.40,62,0,1,220.4,50.0,88,26,1,0.0,0
BatteryMode,"2025-02-17 
05:14:06",0.0,0.0,49.40,62,0,1,220.3,50.0,88,39,1,0.0,0
BatteryMode,"2025-02-17 
05:14:36",0.0,0.0,49.40,62,0,1,219.8,50.0,87,34,1,0.0,0
BatteryMode,"2025-02-17 
05:15:06",0.0,0.0,49.40,62,0,1,220.2,49.9,88,24,1,0.0,0
BatteryMode,"2025-02-17 
05:15:36",0.0,0.0,49.40,62,0,1,219.8,50.0,87,47,1,0.0,0
BatteryMode,"2025-02-17 
05:16:06",0.0,0.0,49.40,62,0,1,219.9,50.0,87,34,1,0.0,0
BatteryMode,"2025-02-17 
05:16:36",0.0,0.0,49.40,62,0,1,219.3,50.0,87,42,1,0.0,0
BatteryMode,"2025-02-17 
05:17:06",0.0,0.0,49.40,62,0,1,220.8,50.0,88,30,1,0.0,0
BatteryMode,"2025-02-17 
05:17:37",0.0,0.0,49.40,62,0,1,219.7,50.0,109,33,2,0.0,0
BatteryMode,"2025-02-17 
05:18:07",0.0,0.0,49.40,62,0,1,219.6,50.0,88,7,1,0.0,0
BatteryMode,"2025-02-17 
05:18:37",0.0,0.0,49.40,62,0,0,219.6,50.0,87,49,1,0.0,0
BatteryMode,"2025-02-17 
05:19:07",0.0,0.0,49.40,62,0,1,219.9,50.0,88,46,1,0.0,0
BatteryMode,"2025-02-17 
05:19:37",0.0,0.0,49.40,62,0,1,220.1,50.0,110,27,2,0.0,0
BatteryMode,"2025-02-17 
05:20:07",0.0,0.0,49.40,62,0,1,219.8,50.0,87,34,1,0.0,0
BatteryMode,"2025-02-17 
05:20:38",0.0,0.0,49.40,62,0,1,219.1,50.0,87,44,1,0.0,0
BatteryMode,"2025-02-17 
05:21:08",0.0,0.0,49.40,62,0,1,220.8,50.0,88,41,1,0.0,0
BatteryMode,"2025-02-17 
05:21:38",0.0,0.0,49.30,61,0,1,220.1,50.0,110,25,2,0.0,0
BatteryMode,"2025-02-17 
05:22:08",0.0,0.0,49.30,61,0,2,220.3,50.0,88,60,1,0.0,0
BatteryMode,"2025-02-17 
05:22:38",0.0,0.0,49.40,62,0,1,220.2,50.0,87,37,1,0.0,0
BatteryMode,"2025-02-17 
05:23:08",0.0,0.0,49.40,62,0,1,220.3,50.0,88,21,1,0.0,0
BatteryMode,"2025-02-17 
05:23:38",0.0,0.0,49.40,62,0,1,220.0,50.0,88,36,1,0.0,0
BatteryMode,"2025-02-17 
05:24:09",0.0,0.0,49.40,62,0,1,220.5,50.0,87,27,1,0.0,0
BatteryMode,"2025-02-17 
05:24:39",0.0,0.0,49.40,62,0,1,219.5,50.0,87,34,1,0.0,0
BatteryMode,"2025-02-17 
05:25:09",0.0,0.0,49.40,62,0,1,220.7,50.0,88,32,1,0.0,0
BatteryMode,"2025-02-17 
05:25:39",0.0,0.0,49.40,62,0,1,219.3,50.0,87,29,1,0.0,0
BatteryMode,"2025-02-17 
05:26:09",0.0,0.0,49.40,62,0,1,220.1,50.0,110,27,2,0.0,0
BatteryMode,"2025-02-17 
05:26:39",0.0,0.0,49.40,62,0,1,220.6,50.0,110,18,2,0.0,0
BatteryMode,"2025-02-17 
05:27:10",0.0,0.0,49.40,62,0,1,220.3,50.0,88,37,1,0.0,0
BatteryMode,"2025-02-17 
05:27:40",0.0,0.0,49.40,62,0,1,219.3,50.0,110,20,2,0.0,0
BatteryMode,"2025-02-17 
05:28:10",0.0,0.0,49.40,62,0,1,219.9,50.0,87,32,1,0.0,0
BatteryMode,"2025-02-17 
05:28:40",0.0,0.0,49.40,62,0,0,220.0,50.0,88,24,1,0.0,0
BatteryMode,"2025-02-17 
05:29:10",0.0,0.0,49.40,62,0,1,220.0,49.9,88,24,1,0.0,0
BatteryMode,"2025-02-17 
05:29:40",0.0,0.0,49.40,62,0,1,219.4,50.0,88,12,1,0.0,0
BatteryMode,"2025-02-17 
05:30:10",0.0,0.0,49.40,62,0,1,219.9,50.0,87,32,1,0.0,0
BatteryMode,"2025-02-17 
05:30:41",0.0,0.0,49.40,62,0,0,219.1,50.0,87,10,1,0.0,0
BatteryMode,"2025-02-17 
05:31:11",0.0,0.0,49.40,62,0,1,220.0,50.0,87,38,1,0.0,0
BatteryMode,"2025-02-17 
05:31:41",0.0,0.0,49.40,62,0,1,221.1,50.0,88,34,1,0.0,0
BatteryMode,"2025-02-17 
05:32:11",0.0,0.0,49.40,62,0,1,219.4,50.0,109,38,2,0.0,0
BatteryMode,"2025-02-17 
05:32:41",0.0,0.0,49.30,61,0,2,219.8,50.0,109,65,2,0.0,0
BatteryMode,"2025-02-17 
05:33:11",0.0,0.0,49.30,61,0,1,219.7,50.0,132,62,2,0.0,0
BatteryMode,"2025-02-17 
05:33:41",0.0,0.0,49.30,61,0,1,220.0,50.0,109,48,2,0.0,0
BatteryMode,"2025-02-17 
05:34:12",0.0,0.0,49.30,61,0,1,220.2,49.9,110,58,2,0.0,0
BatteryMode,"2025-02-17 
05:34:42",0.0,0.0,49.30,61,0,1,220.6,50.0,110,55,2,0.0,0
BatteryMode,"2025-02-17 
05:35:12",0.0,0.0,49.30,61,0,1,219.8,50.0,131,34,2,0.0,0
BatteryMode,"2025-02-17 
05:35:42",0.0,0.0,49.30,61,0,2,219.9,50.0,109,40,2,0.0,0
BatteryMode,"2025-02-17 
05:36:12",0.0,0.0,49.30,61,0,2,220.6,50.0,109,57,2,0.0,0
BatteryMode,"2025-02-17 
05:36:42",0.0,0.0,49.20,60,0,1,219.4,50.0,131,54,2,0.0,0
BatteryMode,"2025-02-17 
05:37:13",0.0,0.0,49.20,60,0,1,219.6,50.0,109,51,2,0.0,0
BatteryMode,"2025-02-17 
05:37:43",0.0,0.0,49.20,60,0,2,219.5,50.0,109,83,2,0.0,0
BatteryMode,"2025-02-17 
05:38:13",0.0,0.0,49.20,60,0,1,219.9,50.0,110,60,2,0.0,0
BatteryMode,"2025-02-17 
05:38:43",0.0,0.0,48.90,57,0,3,220.3,50.0,132,102,2,0.0,0
BatteryMode,"2025-02-17 
05:39:13",0.0,0.0,49.10,59,0,2,220.4,50.0,132,71,2,0.0,0
BatteryMode,"2025-02-17 
05:39:43",0.0,0.0,49.20,60,0,2,219.8,50.0,110,48,2,0.0,0
BatteryMode,"2025-02-17 
05:40:14",0.0,0.0,49.20,60,0,1,219.8,50.0,109,43,2,0.0,0
BatteryMode,"2025-02-17 
05:40:44",0.0,0.0,49.20,60,0,2,219.7,50.0,109,59,2,0.0,0
BatteryMode,"2025-02-17 
05:41:14",0.0,0.0,49.20,60,0,1,220.0,50.0,109,47,2,0.0,0
BatteryMode,"2025-02-17 
05:41:44",0.0,0.0,49.20,60,0,1,219.5,50.0,110,73,2,0.0,0
BatteryMode,"2025-02-17 
05:42:14",0.0,0.0,49.20,60,0,1,221.2,50.0,110,65,2,0.0,0
BatteryMode,"2025-02-17 
05:42:44",0.0,0.0,49.20,60,0,1,221.2,50.0,131,75,2,0.0,0
BatteryMode,"2025-02-17 
05:43:15",0.0,0.0,49.20,60,0,2,219.9,50.0,131,68,2,0.0,0
BatteryMode,"2025-02-17 
05:43:45",0.0,0.0,49.30,60,0,1,220.4,50.0,110,50,2,0.0,0
BatteryMode,"2025-02-17 
05:44:15",0.0,0.0,49.20,60,0,2,219.4,50.0,131,76,2,36.4,0
BatteryMode,"2025-02-17 
05:44:45",0.0,0.0,49.30,61,0,1,220.2,50.0,132,56,2,39.5,0
BatteryMode,"2025-02-17 
05:45:15",0.0,0.0,49.30,61,0,1,219.9,50.0,132,33,2,42.2,0
BatteryMode,"2025-02-17 
05:45:45",0.0,0.0,49.30,61,0,2,220.3,50.0,110,60,2,45.2,0
BatteryMode,"2025-02-17 
05:46:16",0.0,0.0,49.30,61,0,1,220.0,50.0,132,36,2,49.3,0
BatteryMode,"2025-02-17 
05:46:46",0.0,0.0,49.30,61,0,1,220.8,50.0,132,39,2,53.9,0
BatteryMode,"2025-02-17 
05:47:16",0.0,0.0,49.30,61,0,2,221.5,50.0,133,56,2,59.0,0
BatteryMode,"2025-02-17 
05:47:46",0.0,0.0,49.20,60,0,2,221.3,50.0,109,46,2,64.7,0
BatteryMode,"2025-02-17 
05:48:16",0.0,0.0,49.30,61,0,2,220.3,50.0,110,49,2,69.0,0
BatteryMode,"2025-02-17 
05:48:46",0.0,0.0,49.30,61,0,1,219.7,50.0,109,69,2,75.8,0
BatteryMode,"2025-02-17 
05:49:16",0.0,0.0,48.70,55,0,4,220.4,50.0,198,165,3,82.9,0
BatteryMode,"2025-02-17 
05:49:47",0.0,0.0,48.70,55,0,4,220.6,50.0,198,140,3,92.3,0
BatteryMode,"2025-02-17 
05:50:17",0.0,0.0,48.70,55,0,3,220.3,50.0,198,134,3,98.6,0
BatteryMode,"2025-02-17 
05:50:47",0.0,0.0,48.70,55,0,3,219.2,50.0,198,128,3,108.7,0
BatteryMode,"2025-02-17 
05:51:17",0.0,0.0,48.70,55,0,5,220.4,50.0,242,176,4,119.6,0
BatteryMode,"2025-02-17 
05:51:47",0.0,0.0,48.70,55,0,4,220.9,50.0,197,141,3,132.8,0
BatteryMode,"2025-02-17 
05:52:17",0.0,0.0,48.70,55,0,4,220.4,50.0,220,132,4,143.7,0
BatteryMode,"2025-02-17 
05:52:48",0.0,0.0,48.50,53,0,5,220.3,50.0,242,155,4,154.1,0
BatteryMode,"2025-02-17 
05:53:18",0.0,0.0,48.50,53,0,5,220.2,50.0,264,162,5,117.1,0
BatteryMode,"2025-02-17 
05:53:48",0.0,0.0,48.50,53,0,5,220.1,50.0,264,171,5,119.0,0
BatteryMode,"2025-02-17 
05:54:18",0.0,0.0,48.50,53,0,5,220.0,50.0,264,176,5,119.7,0
BatteryMode,"2025-02-17 
05:54:48",0.0,0.0,48.50,53,0,5,219.4,50.0,241,156,4,109.5,0
BatteryMode,"2025-02-17 
05:55:19",0.0,0.0,48.50,53,0,6,220.1,50.0,264,167,5,118.1,0
BatteryMode,"2025-02-17 
05:55:49",0.0,0.0,48.50,53,0,5,220.5,50.0,264,177,5,119.4,0
BatteryMode,"2025-02-17 
05:56:19",0.0,0.0,48.40,52,0,4,220.1,50.0,264,159,5,118.6,0
BatteryMode,"2025-02-17 
05:56:49",0.0,0.0,48.50,53,0,5,219.7,50.0,263,164,5,118.6,0
BatteryMode,"2025-02-17 
05:57:19",0.0,0.0,48.50,53,0,4,221.3,50.0,264,174,5,118.3,0
BatteryMode,"2025-02-17 
05:57:49",0.0,0.0,48.50,53,0,5,220.3,50.0,287,168,5,119.4,0
BatteryMode,"2025-02-17 
05:58:20",0.0,0.0,48.60,54,0,3,220.1,50.0,219,126,4,119.9,0
BatteryMode,"2025-02-17 
05:58:50",0.0,0.0,48.60,54,0,4,221.2,50.0,221,145,4,120.3,0
BatteryMode,"2025-02-17 
05:59:20",0.0,0.0,48.60,54,0,5,222.1,50.0,222,140,4,119.7,0
BatteryMode,"2025-02-17 
05:59:50",0.0,0.0,48.60,54,0,4,220.2,50.0,220,136,4,111.6,0
BatteryMode,"2025-02-17 
06:00:20",0.0,0.0,48.60,54,0,3,219.9,50.0,219,133,4,120.1,0
BatteryMode,"2025-02-17 
06:00:50",0.0,0.0,48.60,54,0,4,220.2,49.9,220,142,4,120.0,0
BatteryMode,"2025-02-17 
06:01:21",0.0,0.0,48.60,54,0,4,220.3,50.0,220,156,4,120.0,0
BatteryMode,"2025-02-17 
06:01:51",0.0,0.0,48.60,54,0,3,220.3,50.0,220,130,4,120.5,0
BatteryMode,"2025-02-17 
06:02:21",0.0,0.0,48.60,54,0,3,219.1,50.0,219,149,4,120.2,0
BatteryMode,"2025-02-17 
06:02:51",0.0,0.0,48.60,54,0,4,219.7,50.0,220,151,4,119.8,0
BatteryMode,"2025-02-17 
06:03:21",0.0,0.0,48.60,54,0,4,219.7,50.0,197,135,3,118.8,0
BatteryMode,"2025-02-17 
06:03:52",0.0,0.0,48.60,54,0,4,221.0,49.9,198,141,3,120.0,0
BatteryMode,"2025-02-17 
06:04:22",0.0,0.0,48.60,54,0,4,220.7,50.0,243,136,4,113.9,0
BatteryMode,"2025-02-17 
06:04:52",0.0,0.0,48.60,54,0,3,219.0,50.0,218,144,4,113.8,0
BatteryMode,"2025-02-17 
06:05:22",0.0,0.0,48.60,54,0,4,220.3,49.9,220,137,4,114.9,0
BatteryMode,"2025-02-17 
06:05:52",0.0,0.0,48.60,54,0,4,219.3,50.0,219,141,4,114.8,0
BatteryMode,"2025-02-17 
06:06:22",0.0,0.0,48.60,54,0,4,219.5,50.0,219,138,4,116.3,0
BatteryMode,"2025-02-17 
06:06:53",0.0,0.0,48.60,54,0,4,220.9,50.0,220,140,4,115.8,0
BatteryMode,"2025-02-17 
06:07:23",0.0,0.0,48.60,54,0,5,219.7,50.0,198,143,3,117.0,0
BatteryMode,"2025-02-17 
06:07:53",0.0,0.0,48.50,53,0,5,220.0,50.0,241,154,4,119.6,0
BatteryMode,"2025-02-17 
06:08:23",0.0,0.0,48.50,53,0,5,219.9,50.0,263,167,5,119.1,0
BatteryMode,"2025-02-17 
06:08:53",0.0,0.0,48.50,53,0,5,219.3,50.0,263,155,5,120.9,0
BatteryMode,"2025-02-17 
06:09:24",0.0,0.0,48.50,54,0,5,219.8,50.0,219,138,4,120.1,0
BatteryMode,"2025-02-17 
06:09:54",0.0,0.0,48.50,53,0,4,219.6,50.0,220,144,4,121.5,0
BatteryMode,"2025-02-17 
06:10:24",0.0,0.0,48.50,53,0,4,219.6,50.0,219,141,4,122.7,0
BatteryMode,"2025-02-17 
06:10:54",0.0,0.0,48.50,53,0,4,220.0,50.0,220,120,4,122.5,0
BatteryMode,"2025-02-17 
06:11:24",0.0,0.0,48.50,53,0,5,219.6,50.0,219,145,4,123.6,0
BatteryMode,"2025-02-17 
06:11:54",0.0,0.0,48.50,53,0,4,220.5,50.0,220,137,4,128.3,0
BatteryMode,"2025-02-17 
06:12:25",0.0,0.0,48.50,53,0,5,220.6,50.0,242,158,4,127.5,0
BatteryMode,"2025-02-17 
06:12:55",0.0,0.0,48.50,53,0,5,219.6,50.0,219,146,4,128.0,0
BatteryMode,"2025-02-17 
06:13:25",0.0,0.0,48.50,53,0,3,219.9,50.0,241,115,4,128.9,0
BatteryMode,"2025-02-17 
06:13:55",0.0,0.0,48.50,53,0,4,219.5,49.9,219,105,4,128.4,0
BatteryMode,"2025-02-17 
06:14:25",0.0,0.0,48.50,53,0,4,220.0,50.0,241,145,4,128.5,0
BatteryMode,"2025-02-17 
06:14:56",0.0,0.0,48.60,54,0,4,220.7,50.0,221,122,4,133.1,0
BatteryMode,"2025-02-17 
06:15:26",0.0,0.0,48.60,54,0,4,220.4,50.0,197,128,3,122.5,0
BatteryMode,"2025-02-17 
06:15:56",0.0,0.0,48.30,51,0,7,219.5,50.0,307,273,6,120.1,0
BatteryMode,"2025-02-17 
06:16:26",0.0,0.0,48.60,54,0,4,219.1,50.0,197,127,3,120.3,0
BatteryMode,"2025-02-17 
06:16:56",0.0,0.0,48.60,54,0,4,219.8,50.0,197,131,3,119.9,0
BatteryMode,"2025-02-17 
06:17:27",0.0,0.0,48.60,54,0,5,220.3,50.0,198,134,3,120.0,0
BatteryMode,"2025-02-17 
06:17:57",0.0,0.0,48.60,54,0,4,219.8,50.0,197,144,3,120.0,0
BatteryMode,"2025-02-17 
06:18:27",0.0,0.0,48.60,54,0,4,220.3,50.0,198,141,3,119.9,0
BatteryMode,"2025-02-17 
06:18:57",0.0,0.0,48.60,54,0,4,220.1,50.0,198,129,3,119.8,0
BatteryMode,"2025-02-17 
06:19:27",0.0,0.0,48.60,54,0,4,221.0,50.0,198,123,3,120.2,0
BatteryMode,"2025-02-17 
06:19:57",0.0,0.0,48.70,55,0,3,219.7,50.0,175,141,3,120.1,0
BatteryMode,"2025-02-17 
06:20:28",0.0,0.0,48.70,55,0,3,219.9,50.0,197,115,3,120.0,0
BatteryMode,"2025-02-17 
06:20:58",0.0,0.0,48.70,55,0,3,220.3,50.0,198,116,3,120.2,0
BatteryMode,"2025-02-17 
06:21:28",0.0,0.0,48.70,55,0,5,220.4,50.0,176,109,3,149.8,0
BatteryMode,"2025-02-17 
06:21:58",0.0,0.0,48.70,55,0,3,219.4,50.0,197,122,3,149.7,0
BatteryMode,"2025-02-17 
06:22:28",0.0,0.0,48.70,55,0,2,219.7,50.0,197,113,3,120.1,0
BatteryMode,"2025-02-17 
06:22:59",0.0,0.0,48.70,55,0,3,219.3,50.0,197,116,3,147.9,0
BatteryMode,"2025-02-17 
06:23:29",0.0,0.0,48.70,55,0,4,219.7,50.0,174,142,3,129.9,0
BatteryMode,"2025-02-17 
06:23:59",0.0,0.0,48.70,55,0,3,219.9,50.0,197,110,3,120.0,0
BatteryMode,"2025-02-17 
06:24:29",0.0,0.0,48.70,55,0,3,220.0,50.0,176,89,3,120.0,0
BatteryMode,"2025-02-17 
06:24:59",0.0,0.0,48.70,55,0,3,219.7,50.0,175,103,3,120.3,0
BatteryMode,"2025-02-17 
06:25:30",0.0,0.0,48.70,55,0,4,219.8,50.0,175,83,3,119.9,0
BatteryMode,"2025-02-17 
06:26:00",0.0,0.0,48.70,55,0,2,219.8,50.0,175,103,3,120.2,0
BatteryMode,"2025-02-17 
06:26:30",0.0,0.0,48.70,55,0,3,220.6,50.0,175,82,3,120.0,0
BatteryMode,"2025-02-17 
06:27:00",0.0,0.0,48.60,54,0,4,220.9,50.0,198,133,3,120.1,0
BatteryMode,"2025-02-17 
06:27:30",0.0,0.0,48.60,54,0,4,220.5,50.0,220,129,4,120.0,0
BatteryMode,"2025-02-17 
06:28:01",0.0,0.0,48.60,54,0,4,219.4,50.0,198,107,3,120.0,0
BatteryMode,"2025-02-17 
06:28:31",0.0,0.0,48.60,54,0,4,220.4,50.0,198,126,3,120.1,0
BatteryMode,"2025-02-17 
06:29:01",0.0,0.0,48.60,54,0,4,220.4,50.0,198,127,3,120.0,0
BatteryMode,"2025-02-17 
06:29:31",0.0,0.0,48.60,54,0,4,220.0,50.0,198,130,3,120.1,0
BatteryMode,"2025-02-17 
06:30:01",0.0,0.0,48.60,54,0,4,218.9,50.0,197,141,3,120.1,0
BatteryMode,"2025-02-17 
06:30:32",0.0,0.0,48.60,54,0,5,221.0,50.0,198,133,3,122.9,0
BatteryMode,"2025-02-17 
06:31:02",0.0,0.0,48.70,55,0,2,220.6,50.0,176,94,3,120.1,0
BatteryMode,"2025-02-17 
06:31:32",0.0,0.0,48.70,55,0,3,218.9,50.0,154,105,3,120.1,0
BatteryMode,"2025-02-17 
06:32:02",0.0,0.0,48.70,55,0,3,219.4,50.0,175,93,3,119.9,0
BatteryMode,"2025-02-17 
06:32:32",0.0,0.0,48.70,55,0,4,220.8,50.0,176,98,3,119.9,0
BatteryMode,"2025-02-17 
06:33:03",0.0,0.0,48.80,56,0,3,219.2,50.0,175,80,3,120.1,0
BatteryMode,"2025-02-17 
06:33:33",0.0,0.0,48.70,55,0,4,219.8,50.0,153,94,3,120.0,0
BatteryMode,"2025-02-17 
06:34:03",0.0,0.0,48.80,56,0,3,220.6,50.0,176,125,3,120.0,0
BatteryMode,"2025-02-17 
06:34:33",0.0,0.0,48.80,56,0,3,220.5,50.0,176,101,3,120.0,0
BatteryMode,"2025-02-17 
06:35:04",0.0,0.0,48.80,56,0,3,219.7,50.0,153,109,3,119.9,0
BatteryMode,"2025-02-17 
06:35:34",0.0,0.0,48.80,56,0,3,219.8,50.0,175,90,3,120.0,0
BatteryMode,"2025-02-17 
06:36:04",0.0,0.0,48.80,56,0,4,220.5,49.9,176,118,3,120.1,0
BatteryMode,"2025-02-17 
06:36:34",0.0,0.0,48.80,56,0,3,220.4,50.0,176,91,3,120.0,0
BatteryMode,"2025-02-17 
06:37:04",0.0,0.0,48.90,57,0,3,219.5,50.0,175,85,3,120.0,0
BatteryMode,"2025-02-17 
06:37:35",0.0,0.0,48.90,57,0,2,219.3,50.0,175,102,3,119.9,0
BatteryMode,"2025-02-17 
06:38:05",0.0,0.0,48.90,57,0,2,219.8,50.0,176,95,3,118.9,0
BatteryMode,"2025-02-17 
06:38:35",0.0,0.0,48.90,57,0,2,219.5,50.0,175,106,3,120.0,0
BatteryMode,"2025-02-17 
06:39:05",0.0,0.0,48.90,57,0,3,220.4,50.0,176,74,3,119.7,0
BatteryMode,"2025-02-17 
06:39:35",0.0,0.0,49.00,58,0,3,219.6,50.0,175,87,3,120.2,0
BatteryMode,"2025-02-17 
06:40:06",0.0,0.0,49.00,58,0,3,219.7,50.0,175,114,3,120.1,0
BatteryMode,"2025-02-17 
06:40:36",0.0,0.0,49.00,58,0,3,219.9,50.0,175,110,3,120.2,0
BatteryMode,"2025-02-17 
06:41:06",0.0,0.0,49.00,58,0,2,220.0,50.0,176,105,3,120.0,0
BatteryMode,"2025-02-17 
06:41:36",0.0,0.0,49.00,58,0,4,220.8,50.0,176,106,3,120.0,0
BatteryMode,"2025-02-17 
06:42:07",0.0,0.0,49.00,58,0,3,219.8,50.0,175,126,3,120.0,0
BatteryMode,"2025-02-17 
06:42:37",0.0,0.0,49.10,59,0,3,220.7,50.0,175,105,3,120.1,0
BatteryMode,"2025-02-17 
06:43:07",0.0,0.0,49.00,58,0,4,220.1,50.0,176,123,3,120.0,0
BatteryMode,"2025-02-17 
06:43:37",0.0,0.0,49.10,59,0,2,219.7,50.0,175,66,3,120.1,0
BatteryMode,"2025-02-17 
06:44:07",0.0,0.0,49.00,58,0,3,218.8,50.0,153,68,3,119.9,0
BatteryMode,"2025-02-17 
06:44:38",0.0,0.0,49.00,58,0,3,219.9,50.0,175,92,3,131.2,0
BatteryMode,"2025-02-17 
06:45:08",0.0,0.0,49.00,58,0,3,219.4,50.0,175,95,3,119.0,0
BatteryMode,"2025-02-17 
06:45:38",0.0,0.0,49.00,58,0,4,219.8,50.0,153,90,3,119.9,0
BatteryMode,"2025-02-17 
06:46:08",0.0,0.0,49.00,58,0,2,220.0,50.0,176,108,3,119.9,0
BatteryMode,"2025-02-17 
06:46:39",0.0,0.0,49.00,58,0,2,220.4,50.0,176,70,3,119.9,0
BatteryMode,"2025-02-17 
06:47:09",0.0,0.0,49.00,58,0,3,220.2,50.0,176,75,3,119.8,0
BatteryMode,"2025-02-17 
06:47:39",0.0,0.0,49.10,59,0,2,219.1,50.0,175,86,3,120.3,0
BatteryMode,"2025-02-17 
06:48:09",0.0,0.0,49.10,59,0,3,220.8,50.0,154,106,3,122.0,0
BatteryMode,"2025-02-17 
06:48:39",0.0,0.0,49.10,59,0,4,220.5,50.0,154,77,3,120.0,0
BatteryMode,"2025-02-17 
06:49:10",0.0,0.0,49.20,60,0,3,219.9,50.0,176,114,3,119.5,0
BatteryMode,"2025-02-17 
06:49:40",0.0,0.0,49.20,60,0,3,220.5,50.0,175,92,3,120.2,0
BatteryMode,"2025-02-17 
06:50:10",0.0,0.0,49.20,60,0,3,219.7,50.0,175,97,3,120.1,0
BatteryMode,"2025-02-17 
06:50:40",0.0,0.0,49.30,60,0,2,220.1,50.0,176,108,3,119.9,0
BatteryMode,"2025-02-17 
06:51:11",0.0,0.0,49.30,61,0,3,220.4,50.0,176,128,3,120.2,0
BatteryMode,"2025-02-17 
06:51:41",0.0,0.0,49.30,61,0,3,220.0,50.0,176,108,3,120.0,0
BatteryMode,"2025-02-17 
06:52:11",0.0,0.0,49.30,61,0,2,220.5,50.0,154,98,3,120.1,0
BatteryMode,"2025-02-17 
06:52:41",0.0,0.0,49.40,62,0,3,218.4,50.0,175,121,3,120.1,0
BatteryMode,"2025-02-17 
06:53:11",0.0,0.0,49.40,62,0,3,220.0,50.0,176,109,3,120.1,8
